0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,k
376.5577048,376.4019343,376.2461638,376.0903933,375.9346229,375.7788524,375.6230819,375.4673114,375.311541,375.1557705,375,128.3940349
376.1750704,376.0575634,375.9400563,375.8225493,375.7050422,375.5875352,375.4700282,375.3525211,375.2350141,375.117507,375,170.2025681
376.6549386,376.4894447,376.3239508,376.158457,375.9929631,375.8274693,375.6619754,375.4964816,375.3309877,375.1654939,375,120.8504077
376.2674901,376.1407411,376.0139921,375.8872431,375.7604941,375.633745,375.506996,375.380247,375.253498,375.126749,375,157.7921604
376.1603429,376.0443086,375.9282743,375.81224,375.6962057,375.5801714,375.4641371,375.3481029,375.2320686,375.1160343,375,172.3628488
377.1594873,376.9435385,376.7275898,376.5116411,376.2956924,376.0797436,375.8637949,375.6478462,375.4318975,375.2159487,375,92.61457737
376.284071,376.1556639,376.0272568,375.8988497,375.7704426,375.6420355,375.5136284,375.3852213,375.2568142,375.1284071,375,155.7546289
378.44114,378.097026,377.752912,377.408798,377.064684,376.72057,376.376456,376.032342,375.688228,375.344114,375,58.12027486
376.2739131,376.1465218,376.0191305,375.8917392,375.7643479,375.6369566,375.5095653,375.3821739,375.2547826,375.1273913,375,156.9965765
377.5314715,377.2783244,377.0251772,376.7720301,376.5188829,376.2657358,376.0125886,375.7594415,375.5062943,375.2531472,375,79.00543167
377.4386746,377.1948071,376.9509397,376.7070722,376.4632047,376.2193373,375.9754698,375.7316024,375.4877349,375.2438675,375,82.01176267
378.0461239,377.7415115,377.4368991,377.1322867,376.8276743,376.5230619,376.2184495,375.9138372,375.6092248,375.3046124,375,65.65721213
379.245734,378.8211606,378.3965872,377.9720138,377.5474404,377.122867,376.6982936,376.2737202,375.8491468,375.4245734,375,47.10610745
377.8799759,377.5919783,377.3039807,377.0159831,376.7279855,376.4399879,376.1519904,375.8639928,375.5759952,375.2879976,375,69.44502602
376.2430729,376.1187656,375.9944583,375.870151,375.7458438,375.6215365,375.4972292,375.3729219,375.2486146,375.1243073,375,160.8916069
382.5264023,381.7737621,381.0211218,380.2684816,379.5158414,378.7632011,378.0105609,377.2579207,376.5052805,375.7526402,375,26.57312117
381.3698102,380.7328291,380.0958481,379.4588671,378.8218861,378.1849051,377.5479241,376.910943,376.273962,375.636981,375,31.39811002
376.4913835,376.3422452,376.1931068,376.0439685,375.8948301,375.7456918,375.5965534,375.4474151,375.2982767,375.1491384,375,134.1036689
377.7539612,377.478565,377.2031689,376.9277728,376.6523767,376.3769806,376.1015845,375.8261883,375.5507922,375.2753961,375,72.62266535
376.5711708,376.4140537,376.2569366,376.0998196,375.9427025,375.7855854,375.6284683,375.4713512,375.3142342,375.1571171,375,127.2936086
376.1269442,376.0142497,375.9015553,375.7888609,375.6761665,375.5634721,375.4507777,375.3380832,375.2253888,375.1126944,375,177.4710815
376.7821084,376.6038975,376.4256867,376.2474759,376.069265,375.8910542,375.7128433,375.5346325,375.3564217,375.1782108,375,112.226621
378.8307182,378.4476464,378.0645746,377.6815028,377.2984309,376.9153591,376.5322873,376.1492155,375.7661436,375.3830718,375,52.2095302
377.3387677,377.1048909,376.8710142,376.6371374,376.4032606,376.1693839,375.9355071,375.7016303,375.4677535,375.2338768,375,85.51511944
376.0080406,375.9072366,375.8064325,375.7056284,375.6048244,375.5040203,375.4032163,375.3024122,375.2016081,375.1008041,375,198.4047015
385.1980401,384.1782361,383.1584321,382.1386281,381.1188241,380.0990201,379.0792161,378.059412,377.039608,376.019804,375,19.6116114
376.0665848,375.9599263,375.8532678,375.7466094,375.6399509,375.5332924,375.4266339,375.3199754,375.213317,375.1066585,375,187.514394
392.8211474,391.0390327,389.2569179,387.4748032,385.6926885,383.9105737,382.128459,380.3463442,378.5642295,376.7821147,375,11.22262193
376.5160409,376.3644368,376.2128327,376.0612286,375.9096245,375.7580204,375.6064163,375.4548123,375.3032082,375.1516041,375,131.9225644
377.4989427,377.2490484,376.9991542,376.7492599,376.4993656,376.2494713,375.9995771,375.7496828,375.4997885,375.2498943,375,80.03384795
376.5119182,376.3607264,376.2095346,376.0583428,375.9071509,375.7559591,375.6047673,375.4535755,375.3023836,375.1511918,375,132.282285
376.4846478,376.336183,376.1877182,376.0392535,375.8907887,375.7423239,375.5938591,375.4453943,375.2969296,375.1484648,375,134.712084
376.1741491,376.0567342,375.9393192,375.8219043,375.7044894,375.5870745,375.4696596,375.3522447,375.2348298,375.1174149,375,170.3361246
376.5836856,376.4253171,376.2669485,376.1085799,375.9502114,375.7918428,375.6334743,375.4751057,375.3167371,375.1583686,375,126.28769
380.7082296,380.1374066,379.5665837,378.9957607,378.4249378,377.8541148,377.2832918,376.7124689,376.1416459,375.570823,375,35.03713302
376.3508496,376.2157647,376.0806797,375.9455947,375.8105098,375.6754248,375.5403399,375.4052549,375.2701699,375.135085,375,148.0549692
376.4299791,376.2869812,376.1439833,376.0009854,375.8579874,375.7149895,375.5719916,375.4289937,375.2859958,375.1429979,375,139.8621863
383.5974149,382.7376734,381.8779319,381.0181904,380.1584489,379.2987074,378.438966,377.5792245,376.719483,375.8597415,375,23.26280661
376.7712114,376.5940903,376.4169692,376.239848,376.0627269,375.8856057,375.7084846,375.5313634,375.3542423,375.1771211,375,112.9170665
379.500552,379.0504968,378.6004416,378.1503864,377.7003312,377.250276,376.8002208,376.3501656,375.9001104,375.4500552,375,44.43899303
376.9852433,376.786719,376.5881947,376.3896703,376.191146,375.9926217,375.7940973,375.595573,375.3970487,375.1985243,375,100.743317
376.1927017,376.0734315,375.9541614,375.8348912,375.715621,375.5963508,375.4770807,375.3578105,375.2385403,375.1192702,375,167.6865232
376.0681506,375.9613356,375.8545205,375.7477054,375.6408904,375.5340753,375.4272603,375.3204452,375.2136301,375.1068151,375,187.2395083
376.4902189,376.341197,376.1921751,376.0431532,375.8941313,375.7451095,375.5960876,375.4470657,375.2980438,375.1490219,375,134.2084695
378.3236411,377.991277,377.6589129,377.3265488,376.9941847,376.6618206,376.3294564,375.9970923,375.6647282,375.3323641,375,60.17496854
378.2154074,377.8938666,377.5723259,377.2507852,376.9292444,376.6077037,376.2861629,375.9646222,375.6430815,375.3215407,375,62.20051667
377.2010681,376.9809613,376.7608545,376.5407477,376.3206409,376.1005341,375.8804272,375.6603204,375.4402136,375.2201068,375,90.86497596
380.2961968,379.7665771,379.2369574,378.7073378,378.1777181,377.6480984,377.1184787,376.588859,376.0592394,375.5296197,375,37.76294715
382.9342062,382.1407856,381.347365,380.5539443,379.7605237,378.9671031,378.1736825,377.3802619,376.5868412,375.7934206,375,25.20731061
376.3654116,376.2288704,376.0923292,375.9557881,375.8192469,375.6827058,375.5461646,375.4096235,375.2730823,375.1365412,375,146.4759835
377.4822119,377.2339907,376.9857695,376.7375484,376.4893272,376.241106,375.9928848,375.7446636,375.4964424,375.2482212,375,80.57329715
376.8095926,376.6286333,376.4476741,376.2667148,376.0857556,375.9047963,375.723837,375.5428778,375.3619185,375.1809593,375,110.522114
376.9477087,376.7529378,376.5581669,376.3633961,376.1686252,375.9738543,375.7790835,375.5843126,375.3895417,375.1947709,375,102.684761
377.4805456,377.232491,376.9844365,376.7363819,376.4883273,376.2402728,375.9922182,375.7441637,375.4961091,375.2480546,375,80.62742384
376.0065979,375.9059381,375.8052783,375.7046185,375.6039587,375.5032989,375.4026391,375.3019794,375.2013196,375.1006598,375,198.6890787
376.1818601,376.0636741,375.945488,375.827302,375.709116,375.59093,375.472744,375.354558,375.236372,375.118186,375,169.224773
376.3195326,376.1875793,376.0556261,375.9236728,375.7917196,375.6597663,375.527813,375.3958598,375.2639065,375.1319533,375,151.5688213
377.0472494,376.8425244,376.6377995,376.4330746,376.2283496,376.0236247,375.8188998,375.6141748,375.4094499,375.2047249,375,97.69205528
376.1707445,376.05367,375.9365956,375.8195211,375.7024467,375.5853722,375.4682978,375.3512233,375.2341489,375.1170744,375,170.8314699
376.3067423,376.1760681,376.0453939,375.9147196,375.7840454,375.6533712,375.5226969,375.3920227,375.2613485,375.1306742,375,153.0523625
376.7754451,376.5979006,376.4203561,376.2428116,376.065267,375.8877225,375.710178,375.5326335,375.355089,375.1775445,375,112.6478102
376.5635104,376.4071593,376.2508083,376.0944572,375.9381062,375.7817552,375.6254041,375.4690531,375.3127021,375.156351,375,127.9172853
378.9866649,378.5879984,378.1893319,377.7906654,377.391999,376.9933325,376.594666,376.1959995,375.797333,375.3986665,375,50.16724607
376.3199594,376.1879635,376.0559676,375.9239716,375.7919757,375.6599797,375.5279838,375.3959878,375.2639919,375.1319959,375,151.5198075
377.6567795,377.3911016,377.1254236,376.8597457,376.5940677,376.3283898,376.0627118,375.7970339,375.5313559,375.265678,375,75.27911004
378.3718606,378.0346746,377.6974885,377.3603025,377.0231164,376.6859303,376.3487443,376.0115582,375.6743721,375.3371861,375,59.31443234
376.1139716,376.0025744,375.8911773,375.7797801,375.6683829,375.5569858,375.4455886,375.3341915,375.2227943,375.1113972,375,179.5377936
377.0989328,376.8890395,376.6791463,376.469253,376.2593597,376.0494664,375.8395731,375.6296798,375.4197866,375.2098933,375,95.28651823
377.2835356,377.055182,376.8268285,376.5984749,376.3701213,376.1417678,375.9134142,375.6850607,375.4567071,375.2283536,375,87.58348355
377.6086606,377.3477945,377.0869285,376.8260624,376.5651964,376.3043303,376.0434642,375.7825982,375.5217321,375.2608661,375,76.66769684
376.1984138,376.0785725,375.9587311,375.8388897,375.7190483,375.5992069,375.4793655,375.3595242,375.2396828,375.1198414,375,166.8872588
389.5803727,388.1223355,386.6642982,385.2062609,383.7482236,382.2901864,380.8321491,379.3741118,377.9160745,376.4580373,375,13.71707046
376.4401955,376.296176,376.1521564,376.0081369,375.8641173,375.7200978,375.5760782,375.4320587,375.2880391,375.1440196,375,138.8700312
386.951316,385.7561844,384.5610528,383.3659212,382.1707896,380.975658,379.7805264,378.5853948,377.3902632,376.1951316,375,16.7345587
376.3025871,376.1723284,376.0420697,375.911811,375.7815523,375.6512936,375.5210348,375.3907761,375.2605174,375.1302587,375,153.540596
376.2838027,376.1554225,376.0270422,375.8986619,375.7702816,375.6419014,375.5135211,375.3851408,375.2567605,375.1283803,375,155.7871729
376.7321571,376.5589414,376.3857257,376.21251,376.0392943,375.8660785,375.6928628,375.5196471,375.3464314,375.1732157,375,115.4629686
377.9263885,377.6337497,377.3411108,377.048472,376.7558331,376.4631943,376.1705554,375.8779166,375.5852777,375.2926389,375,68.34362447
376.57826,376.420434,376.262608,376.104782,375.946956,375.78913,375.631304,375.473478,375.315652,375.157826,375,126.7218291
378.1788444,377.8609599,377.5430755,377.2251911,376.9073066,376.5894222,376.2715377,375.9536533,375.6357689,375.3178844,375,62.91594597
382.1026442,381.3923798,380.6821154,379.971851,379.2615865,378.5513221,377.8410577,377.1307933,376.4205288,375.7102644,375,28.15852712
378.0484169,377.7435752,377.4387335,377.1338918,376.8290501,376.5242084,376.2193668,375.9145251,375.6096834,375.3048417,375,65.60782454
376.6518028,376.4866226,376.3214423,376.156262,375.9910817,375.8259014,375.6607211,375.4955409,375.3303606,375.1651803,375,121.0798253
377.1493123,376.934381,376.7194498,376.5045186,376.2895874,376.0746561,375.8597249,375.6447937,375.4298625,375.2149312,375,93.05302142
377.068913,376.8620217,376.6551304,376.4482391,376.2413478,376.0344565,375.8275652,375.6206739,375.4137826,375.2068913,375,96.66912073
376.0057507,375.9051756,375.8046005,375.7040255,375.6034504,375.5028753,375.4023003,375.3017252,375.2011501,375.1005751,375,198.856446
376.09604,375.986436,375.876832,375.767228,375.657624,375.54802,375.438416,375.328812,375.219208,375.109604,375,182.4750849
377.3981924,377.1583732,376.9185539,376.6787347,376.4389154,376.1990962,375.959277,375.7194577,375.4796385,375.2398192,375,83.39614478
376.2110968,376.0899871,375.9688774,375.8477677,375.7266581,375.6055484,375.4844387,375.363329,375.2422194,375.1211097,375,165.1395712
376.8724402,376.6851962,376.4979522,376.3107082,376.1234641,375.9362201,375.7489761,375.5617321,375.374488,375.187244,375,106.8124871
376.4667649,376.3200884,376.1734119,376.0267354,375.8800589,375.7333824,375.586706,375.4400295,375.293353,375.1466765,375,136.3545047
376.7980846,376.6182761,376.4384677,376.2586592,376.0788507,375.8990423,375.7192338,375.5394254,375.3596169,375.1798085,375,111.2294735
377.3473463,377.1126117,376.877877,376.6431424,376.4084078,376.1736731,375.9389385,375.7042039,375.4694693,375.2347346,375,85.20259706
380.2102748,379.6892473,379.1682198,378.6471923,378.1261649,377.6051374,377.0841099,376.5630824,376.042055,375.5210275,375,38.38569154
381.5691247,380.9122123,380.2552998,379.5983873,378.9414748,378.2845624,377.6276499,376.9707374,376.3138249,375.6569125,375,30.44545624
376.2171107,376.0953996,375.9736886,375.8519775,375.7302664,375.6085554,375.4868443,375.3651332,375.2434221,375.1217111,375,164.3235897
376.6425619,376.4783057,376.3140495,376.1497933,375.9855371,375.8212809,375.6570248,375.4927686,375.3285124,375.1642562,375,121.761014
377.4880226,377.2392203,376.9904181,376.7416158,376.4928135,376.2440113,375.995209,375.7464068,375.4976045,375.2488023,375,80.38512264
376.1039944,375.993595,375.8831955,375.7727961,375.6623967,375.5519972,375.4415978,375.3311983,375.2207989,375.1103994,375,181.1603362
383.657596,382.7918364,381.9260768,381.0603172,380.1945576,379.328798,378.4630384,377.5972788,376.7315192,375.8657596,375,23.10110101
378.8476494,378.4628844,378.0781195,377.6933546,377.3085896,376.9238247,376.5390598,376.1542948,375.7695299,375.3847649,375,51.97978827
376.1229084,376.0106176,375.8983268,375.7860359,375.6737451,375.5614542,375.4491634,375.3368725,375.2245817,375.1122908,375,178.1089116
376.617568,376.4558112,376.2940544,376.1322976,375.9705408,375.808784,375.6470272,375.4852704,375.3235136,375.1617568,375,123.6424032
376.1431448,376.0288303,375.9145158,375.8002013,375.6858869,375.5715724,375.4572579,375.3429434,375.228629,375.1143145,375,174.9559712
376.6294903,376.4665413,376.3035923,376.1406432,375.9776942,375.8147452,375.6517961,375.4888471,375.3258981,375.162949,375,122.7377643
376.1301611,376.017145,375.9041289,375.7911128,375.6780967,375.5650806,375.4520644,375.3390483,375.2260322,375.1130161,375,176.9659175
376.5659093,376.4093184,376.2527275,376.0961365,375.9395456,375.7829547,375.6263637,375.4697728,375.3131819,375.1565909,375,127.7213171
376.3733981,376.2360583,376.0987185,375.9613787,375.8240389,375.686699,375.5493592,375.4120194,375.2746796,375.1373398,375,145.6242011
377.9388222,377.64494,377.3510578,377.0571755,376.7632933,376.4694111,376.1755289,375.8816467,375.5877644,375.2938822,375,68.05447433
378.1663348,377.8497014,377.5330679,377.2164344,376.8998009,376.5831674,376.2665339,375.9499005,375.633267,375.3166335,375,63.16451357
376.0349738,375.9314764,375.827979,375.7244817,375.6209843,375.5174869,375.4139895,375.3104921,375.2069948,375.1034974,375,193.2416079
377.6480637,377.3832573,377.1184509,376.8536446,376.5888382,376.3240318,376.0592255,375.7944191,375.5296127,375.2648064,375,75.52688538
377.1529858,376.9376873,376.7223887,376.5070901,376.2917915,376.0764929,375.8611943,375.6458958,375.4305972,375.2152986,375,92.8942478
377.3112526,377.0801273,376.8490021,376.6178768,376.3867515,376.1556263,375.924501,375.6933758,375.4622505,375.2311253,375,86.53316474
376.1306147,376.0175533,375.9044918,375.7914303,375.6783688,375.5653074,375.4522459,375.3391844,375.2261229,375.1130615,375,176.8949191
389.368019,387.9312171,386.4944152,385.0576133,383.6208114,382.1840095,380.7472076,379.3104057,377.8736038,376.4368019,375,13.91980341
377.8598418,377.5738577,377.2878735,377.0018893,376.7159051,376.4299209,376.1439367,375.8579526,375.5719684,375.2859842,375,69.93393711
383.8496953,382.9647258,382.0797563,381.1947867,380.3098172,379.4248477,378.5398781,377.6549086,376.7699391,375.8849695,375,22.59964805
377.5186136,377.2667523,377.0148909,376.7630296,376.5111682,376.2593068,376.0074455,375.7555841,375.5037227,375.2518614,375,79.40876527
380.0249672,379.5224705,379.0199738,378.517477,378.0149803,377.5124836,377.0099869,376.5074902,376.0049934,375.5024967,375,39.80125483
387.2001804,385.9801623,384.7601443,383.5401263,382.3201082,381.1000902,379.8800722,378.6600541,377.4400361,376.220018,375,16.39320025
381.4127711,380.771494,380.1302169,379.4889398,378.8476627,378.2063855,377.5651084,376.9238313,376.2825542,375.6412771,375,31.18776533
377.0028002,376.8025202,376.6022402,376.4019602,376.2016801,376.0014001,375.8011201,375.6008401,375.40056,375.20028,375,99.86018477
376.1904168,376.0713751,375.9523334,375.8332918,375.7142501,375.5952084,375.4761667,375.357125,375.2380834,375.1190417,375,168.0083802
376.1120834,376.000875,375.8896667,375.7784584,375.66725,375.5560417,375.4448333,375.333625,375.2224167,375.1112083,375,179.8426322
376.1577703,376.0419933,375.9262162,375.8104392,375.6946622,375.5788851,375.4631081,375.3473311,375.2315541,375.115777,375,172.7458382
377.893759,377.6043831,377.3150072,377.0256313,376.7362554,376.4468795,376.1575036,375.8681277,375.5787518,375.2893759,375,69.11425693
377.2478484,377.0230635,376.7982787,376.5734938,376.348709,376.1239242,375.8991393,375.6743545,375.4495697,375.2247848,375,88.97397353
376.3277052,376.1949347,376.0621642,375.9293936,375.7966231,375.6638526,375.5310821,375.3983116,375.265541,375.1327705,375,150.6358501
376.689191,376.5202719,376.3513528,376.1824337,376.0135146,375.8445955,375.6756764,375.5067573,375.3378382,375.1689191,375,118.3998717
379.0516465,378.6464818,378.2413172,377.8361525,377.4309879,377.0258232,376.6206586,376.2154939,375.8103293,375.4051646,375,49.36264822
378.0533973,377.7480575,377.4427178,377.1373781,376.8320384,376.5266986,376.2213589,375.9160192,375.6106795,375.3053397,375,65.50081182
376.2735705,376.1462134,376.0188564,375.8914993,375.7641423,375.6367852,375.5094282,375.3820711,375.2547141,375.127357,375,157.038819
376.0595759,375.9536183,375.8476607,375.7417031,375.6357455,375.5297879,375.4238303,375.3178728,375.2119152,375.1059576,375,188.7547698
378.1061316,377.7955185,377.4849053,377.1742922,376.863679,376.5530658,376.2424527,375.9318395,375.6212263,375.3106132,375,64.38877121
377.2569864,377.0312878,376.8055891,376.5798905,376.3541919,376.1284932,375.9027946,375.6770959,375.4513973,375.2256986,375,88.61373622
380.3713328,379.8341995,379.2970663,378.759933,378.2227997,377.6856664,377.1485331,376.6113998,376.0742666,375.5371333,375,37.23470623
376.3863885,376.2477496,376.1091108,375.9704719,375.8318331,375.6931942,375.5545554,375.4159165,375.2772777,375.1386388,375,144.2597081
376.1918983,376.0727085,375.9535186,375.8343288,375.715139,375.5959492,375.4767593,375.3575695,375.2383797,375.1191898,375,167.79955
377.0959724,376.8863752,376.676778,376.4671807,376.2575835,376.0479862,375.838389,375.6287917,375.4191945,375.2095972,375,95.42110176
377.3200824,377.0880742,376.8560659,376.6240577,376.3920494,376.1600412,375.928033,375.6960247,375.4640165,375.2320082,375,86.20383469
376.1845016,376.0660515,375.9476013,375.8291511,375.710701,375.5922508,375.4738006,375.3553505,375.2369003,375.1184502,375,168.8473836
376.4530207,376.3077187,376.1624166,376.0171145,375.8718124,375.7265104,375.5812083,375.4359062,375.2906041,375.1453021,375,137.6442836
377.1620974,376.9458876,376.7296779,376.5134682,376.2972584,376.0810487,375.8648389,375.6486292,375.4324195,375.2162097,375,92.50277178
376.149779,376.0348011,375.9198232,375.8048453,375.6898674,375.5748895,375.4599116,375.3449337,375.2299558,375.1149779,375,173.9464649
376.1475871,376.0328284,375.9180697,375.803311,375.6885523,375.5737936,375.4590348,375.3442761,375.2295174,375.1147587,375,174.2787069
377.6192699,377.3573429,377.0954159,376.8334889,376.571562,376.309635,376.047708,375.785781,375.523854,375.261927,375,76.35715511
380.7391121,380.1652009,379.5912897,379.0173785,378.4434673,377.8695561,377.2956449,376.7217336,376.1478224,375.5739112,375,34.84859591
377.9236528,377.6312875,377.3389222,377.046557,376.7541917,376.4618264,376.1694611,375.8770958,375.5847306,375.2923653,375,68.40757549
377.6585217,377.3926696,377.1268174,376.8609652,376.595113,376.3292609,376.0634087,375.7975565,375.5317043,375.2658522,375,75.22977785
378.8027319,378.4224587,378.0421855,377.6619124,377.2816392,376.901366,376.5210928,376.1408196,375.7605464,375.3802732,375,52.59376772
378.5034439,378.1530995,377.8027551,377.4524107,377.1020663,376.751722,376.4013776,376.0510332,375.7006888,375.3503444,375,57.08668535
376.4333423,376.290008,376.1466738,376.0033396,375.8600054,375.7166711,375.5733369,375.4300027,375.2866685,375.1433342,375,139.5340149
376.9762869,376.7786582,376.5810295,376.3834008,376.1857721,375.9881434,375.7905148,375.5928861,375.3952574,375.1976287,375,101.199882
384.2730884,383.3457796,382.4184707,381.4911619,380.563853,379.6365442,378.7092354,377.7819265,376.8546177,375.9273088,375,21.56778748
377.3286197,377.0957578,376.8628958,376.6300338,376.3971718,376.1643099,375.9314479,375.6985859,375.4657239,375.232862,375,85.88778825
376.1069907,375.9962916,375.8855926,375.7748935,375.6641944,375.5534953,375.4427963,375.3320972,375.2213981,375.1106991,375,180.6699921
376.0315658,375.9284092,375.8252527,375.7220961,375.6189395,375.5157829,375.4126263,375.3094697,375.2063132,375.1031566,375,193.8800158
378.4222665,378.0800399,377.7378132,377.3955866,377.0533599,376.7111333,376.3689066,376.02668,375.6844533,375.3422267,375,58.44080197
376.0300401,375.9270361,375.8240321,375.7210281,375.6180241,375.5150201,375.4120161,375.309012,375.206008,375.103004,375,194.1671912
376.0155437,375.9139893,375.812435,375.7108806,375.6093262,375.5077718,375.4062175,375.3046631,375.2031087,375.1015544,375,196.9388439
376.9923302,376.7930972,376.5938642,376.3946311,376.1953981,375.9961651,375.7969321,375.5976991,375.398466,375.199233,375,100.3849664
376.0480413,375.9432372,375.838433,375.7336289,375.6288248,375.5240207,375.4192165,375.3144124,375.2096083,375.1048041,375,190.8321721
376.4168798,376.2751918,376.1335039,375.9918159,375.8501279,375.7084399,375.5667519,375.4250639,375.283376,375.141688,375,141.1552327
378.7757028,378.3981325,378.0205622,377.642992,377.2654217,376.8878514,376.5102811,376.1327108,375.7551406,375.3775703,375,52.97027075
379.3530788,378.9177709,378.4824631,378.0471552,377.6118473,377.1765394,376.7412315,376.3059236,375.8706158,375.4353079,375,45.94449313
377.6579762,377.3921786,377.126381,376.8605833,376.5947857,376.3289881,376.0631905,375.7973929,375.5315952,375.2657976,375,75.24521868
376.9121821,376.7209639,376.5297457,376.3385275,376.1473093,375.9560911,375.7648729,375.5736546,375.3824364,375.1912182,375,104.5925464
376.245806,376.1212254,375.9966448,375.8720642,375.7474836,375.622903,375.4983224,375.3737418,375.2491612,375.1245806,375,160.5386362
377.5615759,377.3054183,377.0492607,376.7931032,376.5369456,376.280788,376.0246304,375.7684728,375.5123152,375.2561576,375,78.07693604
376.5378188,376.3840369,376.230255,376.0764732,375.9226913,375.7689094,375.6151275,375.4613456,375.3075638,375.1537819,375,130.0543353
383.567026,382.7103234,381.8536208,380.9969182,380.1402156,379.283513,378.4268104,377.5701078,376.7134052,375.8567026,375,23.3453244
376.6295697,376.4666127,376.3036558,376.1406988,375.9777418,375.8147848,375.6518279,375.4888709,375.3259139,375.162957,375,122.7317866
376.1669572,376.0502615,375.9335658,375.81687,375.7001743,375.5834786,375.4667829,375.3500872,375.2333914,375.1166957,375,171.3858898
383.6560594,382.7904535,381.9248475,381.0592416,380.1936357,379.3280297,378.4624238,377.5968178,376.7312119,375.8656059,375,23.10520179
378.6528916,378.2876024,377.9223133,377.5570241,377.191735,376.8264458,376.4611566,376.0958675,375.7305783,375.3652892,375,54.75114575
376.3622033,376.225983,376.0897626,375.9535423,375.817322,375.6811016,375.5448813,375.408661,375.2724407,375.1362203,375,146.8209637
377.2636633,377.037297,376.8109307,376.5845643,376.358198,376.1318317,375.9054653,375.679099,375.4527327,375.2263663,375,88.35236041
378.812917,378.4316253,378.0503336,377.6690419,377.2877502,376.9064585,376.5251668,376.1438751,375.7625834,375.3812917,375,52.45327885
376.1822133,376.0639919,375.9457706,375.8275493,375.709328,375.5911066,375.4728853,375.354664,375.2364427,375.1182213,375,169.1742153
376.5320386,376.3788348,376.2256309,376.072427,375.9192232,375.7660193,375.6128155,375.4596116,375.3064077,375.1532039,375,130.5450113
377.6574893,377.3917403,377.1259914,376.8602425,376.5944936,376.3287446,376.0629957,375.7972468,375.5314979,375.2657489,375,75.2590056
376.8448686,376.6603817,376.4758949,376.291408,376.1069211,375.9224343,375.7379474,375.5534606,375.3689737,375.1844869,375,108.4088066
376.3272538,376.1945284,376.061803,375.9290777,375.7963523,375.6636269,375.5309015,375.3981761,375.2654508,375.1327254,375,150.6870819
381.3016481,380.6714833,380.0413185,379.4111536,378.7809888,378.150824,377.5206592,376.8904944,376.2603296,375.6301648,375,31.73772924
377.3469423,377.1122481,376.8775538,376.6428596,376.4081654,376.1734711,375.9387769,375.7040827,375.4693885,375.2346942,375,85.21726368
380.0259973,379.5233976,379.0207979,378.5181981,378.0155984,377.5129987,377.0103989,376.5077992,376.0051995,375.5025997,375,39.79309726
378.073047,377.7657423,377.4584376,377.1511329,376.8438282,376.5365235,376.2292188,375.9219141,375.6146094,375.3073047,375,65.08198479
385.7694795,384.6925315,383.6155836,382.5386356,381.4616877,380.3847397,379.3077918,378.2308438,377.1538959,376.0769479,375,18.57099971
387.5037135,386.2533422,385.0029708,383.7525995,382.5022281,381.2518568,380.0014854,378.7511141,377.5007427,376.2503714,375,15.99524809
392.92531,391.132779,389.340248,387.547717,385.755186,383.962655,382.170124,380.377593,378.585062,376.792531,375,11.15740816
377.3632387,377.1269148,376.8905909,376.6542671,376.4179432,376.1816193,375.9452955,375.7089716,375.4726477,375.2363239,375,84.62962387
376.8785816,376.6907234,376.5028653,376.3150071,376.1271489,375.9392908,375.7514326,375.5635745,375.3757163,375.1878582,375,106.4633038
378.4931029,378.1437926,377.7944823,377.445172,377.0958617,376.7465515,376.3972412,376.0479309,375.6986206,375.3493103,375,57.25568518
